,Open,High,Low,Close,Volume
2020-09-10 00:00:00+00:00,10221.76,10495.75,10220.0,10342.59,10223.191
2020-09-11 00:00:00+00:00,10341.38,10409.44,10200.5,10393.04,5245.7427
2020-09-12 00:00:00+00:00,10400.46,10482.42,10275.0,10443.33,2509.2397
2020-09-13 00:00:00+00:00,10446.4,10576.78,10214.9,10334.78,4325.1055
2020-09-14 00:00:00+00:00,10338.82,10765.03,10250.13,10675.15,7325.2324
2020-09-15 00:00:00+00:00,10671.4,10940.01,10611.17,10783.83,6456.663
2020-09-16 00:00:00+00:00,10785.0,11100.0,10662.81,10951.54,8300.24
2020-09-17 00:00:00+00:00,10950.15,11054.0,10739.23,10940.47,5525.7173
2020-09-18 00:00:00+00:00,10947.35,11040.18,10816.54,10931.2,4398.9243
2020-09-19 00:00:00+00:00,10935.49,11183.01,10890.53,11077.22,2253.3516
2020-09-20 00:00:00+00:00,11077.22,11079.25,10755.9,10923.5,3250.0176
2020-09-21 00:00:00+00:00,10921.53,10996.98,10286.56,10411.29,9948.021
2020-09-22 00:00:00+00:00,10418.83,10573.05,10353.39,10534.31,4800.5986
2020-09-23 00:00:00+00:00,10525.72,10541.39,10138.3,10233.42,5711.361
2020-09-24 00:00:00+00:00,10236.86,10795.53,10193.2,10744.02,6703.919
2020-09-25 00:00:00+00:00,10738.46,10762.65,10553.14,10689.81,6346.7236
2020-09-26 00:00:00+00:00,10694.23,10830.0,10655.29,10729.09,2550.3164
2020-09-27 00:00:00+00:00,10731.09,10807.14,10593.58,10780.66,2286.8616
2020-09-28 00:00:00+00:00,10779.99,10950.0,10628.52,10689.48,4991.571
2020-09-29 00:00:00+00:00,10681.41,10865.0,10636.66,10836.42,4029.3918
2020-09-30 00:00:00+00:00,10840.0,10847.5,10658.56,10778.22,4304.6226
2020-10-01 00:00:00+00:00,10780.83,10940.22,10437.08,10622.71,8678.348
2020-10-02 00:00:00+00:00,10611.17,10667.53,10380.0,10578.54,8333.459
2020-10-03 00:00:00+00:00,10571.6,10605.79,10500.0,10553.66,1134.7977
2020-10-04 00:00:00+00:00,10543.17,10699.88,10524.81,10669.63,1057.7753
2020-10-05 00:00:00+00:00,10666.16,10805.82,10620.71,10795.0,3618.0154
2020-10-06 00:00:00+00:00,10797.36,10801.86,10525.0,10606.33,4800.6953
2020-10-07 00:00:00+00:00,10602.31,10682.56,10547.71,10669.14,5560.249
2020-10-08 00:00:00+00:00,10669.1,10957.0,10535.06,10925.2,6969.041
2020-10-09 00:00:00+00:00,10927.02,11118.49,10826.4,11052.0,5355.3394
2020-10-10 00:00:00+00:00,11060.46,11496.06,11059.62,11301.2,3270.3704
2020-10-11 00:00:00+00:00,11300.97,11447.44,11272.11,11372.93,2177.651
2020-10-12 00:00:00+00:00,11372.48,11731.7,11175.99,11535.98,7088.228
2020-10-13 00:00:00+00:00,11539.42,11567.4,11314.53,11427.98,5097.961
2020-10-14 00:00:00+00:00,11440.28,11555.1,11287.42,11428.84,3788.2507
2020-10-15 00:00:00+00:00,11430.49,11623.6,11250.01,11511.11,4864.4297
2020-10-16 00:00:00+00:00,11506.53,11548.65,11200.0,11321.86,4309.2246
2020-10-17 00:00:00+00:00,11331.88,11415.48,11264.01,11365.8,1124.4202
2020-10-18 00:00:00+00:00,11365.8,11526.34,11352.79,11519.97,1047.1687
2020-10-19 00:00:00+00:00,11518.58,11840.0,11409.94,11764.14,5459.934
2020-10-20 00:00:00+00:00,11759.2,12059.94,11680.0,11921.11,5859.8374
2020-10-21 00:00:00+00:00,11921.33,13235.0,11899.1,12802.67,20093.615
2020-10-22 00:00:00+00:00,12802.63,13208.25,12686.73,12983.26,9277.5625
2020-10-23 00:00:00+00:00,12983.26,13037.26,12729.82,12941.59,4996.398
2020-10-24 00:00:00+00:00,12940.03,13182.83,12887.38,13122.73,2820.8232
2020-10-25 00:00:00+00:00,13122.73,13363.53,12903.74,13039.09,3658.6028
2020-10-26 00:00:00+00:00,13041.12,13250.0,12773.5,13066.73,5725.196
2020-10-27 00:00:00+00:00,13065.1,13788.0,13057.09,13647.9,11242.755
2020-10-28 00:00:00+00:00,13642.31,13864.89,12892.0,13274.73,10670.864
2020-10-29 00:00:00+00:00,13275.82,13650.0,12993.0,13468.44,8894.957
2020-10-30 00:00:00+00:00,13456.14,13675.56,13129.26,13562.13,8981.12
2020-10-31 00:00:00+00:00,13569.42,14100.0,13420.97,13816.08,6337.393
2020-11-01 00:00:00+00:00,13799.44,13907.47,13629.31,13762.0,2534.0857
2020-11-02 00:00:00+00:00,13762.0,13842.5,13220.0,13563.72,7065.411
2020-11-03 00:00:00+00:00,13578.82,14083.76,13287.7,14041.58,7225.866
2020-11-04 00:00:00+00:00,14041.58,14277.5,13520.87,14160.59,10926.327
2020-11-05 00:00:00+00:00,14168.49,15770.58,14100.0,15605.04,18422.633
2020-11-06 00:00:00+00:00,15608.32,15968.98,15196.01,15598.09,13479.467
2020-11-07 00:00:00+00:00,15603.28,15778.6,14351.0,14838.97,10933.924
2020-11-08 00:00:00+00:00,14829.32,15664.9,14727.19,15489.15,5046.499
2020-11-09 00:00:00+00:00,15484.68,15854.48,14824.66,15332.04,14466.079
2020-11-10 00:00:00+00:00,15349.32,15482.76,15092.47,15313.65,8966.481
2020-11-11 00:00:00+00:00,15314.94,15991.01,15290.85,15707.89,10013.265
2020-11-12 00:00:00+00:00,15702.0,16369.99,15481.0,16300.0,16261.472
2020-11-13 00:00:00+00:00,16300.0,16494.52,15970.33,16335.58,7843.224
2020-11-14 00:00:00+00:00,16339.06,16341.89,15715.1,16086.34,5046.3267
2020-11-15 00:00:00+00:00,16092.8,16170.0,15786.46,15975.49,3225.7053
2020-11-16 00:00:00+00:00,15975.49,16894.93,15875.5,16724.62,7511.715
2020-11-17 00:00:00+00:00,16727.85,17868.0,16570.0,17680.63,9824.738
2020-11-18 00:00:00+00:00,17681.77,18483.0,17041.47,17785.95,15717.921
2020-11-19 00:00:00+00:00,17792.96,18189.97,17346.62,17825.47,10506.696
2020-11-20 00:00:00+00:00,17822.37,18824.88,17755.81,18687.65,10020.014
2020-11-21 00:00:00+00:00,18685.08,18977.0,18333.45,18725.0,5937.5054
2020-11-22 00:00:00+00:00,18726.43,18770.55,17600.0,18435.2,6417.218
2020-11-23 00:00:00+00:00,18432.6,18786.31,18001.95,18383.35,9412.087
2020-11-24 00:00:00+00:00,18386.92,19442.13,18068.56,19160.85,13262.831
2020-11-25 00:00:00+00:00,19175.13,19490.0,18470.91,18732.43,8962.622
2020-11-26 00:00:00+00:00,18727.24,18911.04,16218.0,17160.09,21424.986
2020-11-27 00:00:00+00:00,17168.31,17471.89,16435.47,17154.39,8964.832
2020-11-28 00:00:00+00:00,17160.38,17896.03,16875.01,17741.79,4471.522
2020-11-29 00:00:00+00:00,17724.41,18352.47,17534.87,18192.03,3736.1592
2020-11-30 00:00:00+00:00,18196.75,19864.15,18196.75,19700.19,10612.671
2020-12-01 00:00:00+00:00,19703.53,19918.01,18100.0,18771.43,11799.59
2020-12-02 00:00:00+00:00,18773.21,19346.9,18334.0,19226.55,6749.364
2020-12-03 00:00:00+00:00,19220.09,19621.0,18881.62,19448.4,6196.525
2020-12-04 00:00:00+00:00,19439.94,19552.5,18573.89,18673.76,6261.697
2020-12-05 00:00:00+00:00,18650.08,19185.17,18500.0,19162.16,2376.7231
2020-12-06 00:00:00+00:00,19162.17,19418.39,18870.62,19380.58,2503.4543
2020-12-07 00:00:00+00:00,19385.13,19431.0,18905.0,19173.5,4323.2705
2020-12-08 00:00:00+00:00,19183.13,19300.55,18163.52,18316.43,5979.9663
2020-12-09 00:00:00+00:00,18311.31,18654.92,17640.33,18556.64,8906.945
2020-12-10 00:00:00+00:00,18546.38,18562.13,17908.0,18250.3,6784.4556
2020-12-11 00:00:00+00:00,18250.3,18290.43,17569.58,18040.02,6687.923
2020-12-12 00:00:00+00:00,18031.23,18956.46,18022.55,18815.63,3515.3271
2020-12-13 00:00:00+00:00,18806.83,19416.64,18628.1,19162.36,4251.9614
2020-12-14 00:00:00+00:00,19151.82,19346.9,18979.21,19274.33,3618.377
2020-12-15 00:00:00+00:00,19274.33,19567.84,19050.0,19434.87,6750.772
2020-12-16 00:00:00+00:00,19434.55,21576.76,19277.66,21365.7,14974.622
2020-12-17 00:00:00+00:00,21358.96,23777.0,21244.04,22814.24,22626.693
2020-12-18 00:00:00+00:00,22829.89,23284.68,22360.93,23136.14,11360.339
2020-12-19 00:00:00+00:00,23142.05,24217.38,22719.78,23842.99,8672.038
2020-12-20 00:00:00+00:00,23842.38,24298.04,23092.77,23470.85,5095.9624
2020-12-21 00:00:00+00:00,23470.85,24123.83,21864.86,22732.01,12675.128
2020-12-22 00:00:00+00:00,22750.07,23843.21,22383.59,23835.1,9367.609
2020-12-23 00:00:00+00:00,23819.08,24096.9,22624.92,23247.71,11541.97
2020-12-24 00:00:00+00:00,23215.0,23779.14,22700.1,23726.28,7185.482
2020-12-25 00:00:00+00:00,23747.22,24777.0,23403.82,24705.15,6469.229
2020-12-26 00:00:00+00:00,24714.01,26809.5,24485.32,26466.28,7491.462
2020-12-27 00:00:00+00:00,26472.89,28377.94,25770.0,26259.6,13234.334
2020-12-28 00:00:00+00:00,26242.82,27473.49,26079.6,27037.91,7987.778
2020-12-29 00:00:00+00:00,27037.9,27395.0,25831.85,27370.0,9577.278
2020-12-30 00:00:00+00:00,27370.0,29010.32,27328.37,28881.3,11741.733
2020-12-31 00:00:00+00:00,28893.21,29300.0,27930.75,28992.79,9477.677
2021-01-01 00:00:00+00:00,28999.63,29700.0,28720.0,29402.64,8781.466
2021-01-02 00:00:00+00:00,29410.77,33333.0,29050.0,32216.53,17867.879
2021-01-03 00:00:00+00:00,32216.51,34800.0,31977.45,33097.83,14160.581
2021-01-04 00:00:00+00:00,33068.83,33669.76,27734.0,32005.88,22446.94
2021-01-05 00:00:00+00:00,32054.23,34500.0,29936.26,34039.05,14806.496
2021-01-06 00:00:00+00:00,34081.24,37050.83,33348.27,36849.94,19219.287
2021-01-07 00:00:00+00:00,36875.96,40402.46,36327.5,39510.49,23102.262
2021-01-08 00:00:00+00:00,39510.59,42000.0,36618.36,40667.07,22183.951
2021-01-09 00:00:00+00:00,40682.76,41422.77,38788.16,40239.06,8535.848
2021-01-10 00:00:00+00:00,40239.06,41450.0,34322.07,38173.73,16218.997
2021-01-11 00:00:00+00:00,38164.88,38261.39,30261.13,35455.58,40786.965
2021-01-12 00:00:00+00:00,35449.71,36639.23,32479.91,34035.02,18267.875
2021-01-13 00:00:00+00:00,34035.02,37800.0,32327.76,37393.49,13662.388
2021-01-14 00:00:00+00:00,37393.49,40112.78,36717.23,39134.35,10923.505
2021-01-15 00:00:00+00:00,39147.98,39694.0,34380.0,36756.57,13499.117
2021-01-16 00:00:00+00:00,36778.66,37944.12,35350.0,36000.0,7688.5825
2021-01-17 00:00:00+00:00,36013.51,36839.0,33833.55,35819.25,6821.7124
2021-01-18 00:00:00+00:00,35826.36,37449.86,34777.85,36616.95,6251.2144
2021-01-19 00:00:00+00:00,36665.82,37874.71,35888.0,35917.62,6578.8584
2021-01-20 00:00:00+00:00,35888.13,36440.1,33400.0,35496.91,12160.468
2021-01-21 00:00:00+00:00,35516.17,35620.96,30044.16,30818.18,21214.64
2021-01-22 00:00:00+00:00,30817.86,33864.85,28800.0,32992.06,17019.584
2021-01-23 00:00:00+00:00,32989.1,33468.46,31426.11,32117.49,5255.746
2021-01-24 00:00:00+00:00,32098.38,33075.75,30960.77,32288.83,4658.7095
2021-01-25 00:00:00+00:00,32289.06,34888.0,31939.12,32261.22,10038.756
2021-01-26 00:00:00+00:00,32264.15,32953.28,30847.4,32504.53,11554.911
2021-01-27 00:00:00+00:00,32521.65,32580.12,29150.49,30424.62,22403.707
2021-01-28 00:00:00+00:00,30427.34,33870.58,29899.99,33484.87,17879.357
2021-01-29 00:00:00+00:00,33488.66,38620.0,31990.0,34249.64,31439.62
2021-01-30 00:00:00+00:00,34265.71,34931.39,32860.0,34323.0,7281.2856
2021-01-31 00:00:00+00:00,34300.19,34380.21,32193.7,33141.38,4750.123
2021-02-01 00:00:00+00:00,33110.32,34736.1,32333.01,33532.74,8374.057
2021-02-02 00:00:00+00:00,33497.16,36008.67,33431.67,35522.16,7225.865
2021-02-03 00:00:00+00:00,35496.91,37732.87,35382.45,37691.63,8777.333
2021-02-04 00:00:00+00:00,37693.0,38748.52,36197.65,36996.32,11762.803
2021-02-05 00:00:00+00:00,36984.28,38359.69,36618.36,38320.0,5211.975
2021-02-06 00:00:00+00:00,38320.0,41025.48,38230.81,39282.1,8635.66
2021-02-07 00:00:00+00:00,39274.8,39727.44,37412.93,38858.39,5973.24
2021-02-08 00:00:00+00:00,38870.36,46712.12,38050.97,46416.45,19053.713
2021-02-09 00:00:00+00:00,46445.51,48216.09,45000.0,46505.2,12505.082
2021-02-10 00:00:00+00:00,46493.9,47364.09,43746.06,44854.63,9483.329
2021-02-11 00:00:00+00:00,44854.63,48696.84,44040.96,47981.48,9390.816
2021-02-12 00:00:00+00:00,48044.88,49000.0,46231.16,47395.84,5970.1357
2021-02-13 00:00:00+00:00,47424.25,48220.0,46133.0,47228.48,4271.6724
2021-02-14 00:00:00+00:00,47258.66,49714.66,47081.02,48662.5,5201.694
2021-02-15 00:00:00+00:00,48620.48,49048.82,45914.75,47942.57,6924.334
2021-02-16 00:00:00+00:00,47954.05,50602.53,47036.02,49166.53,8376.076
2021-02-17 00:00:00+00:00,49136.7,52640.0,48896.19,52174.28,9571.648
2021-02-18 00:00:00+00:00,52141.23,52566.98,50869.61,51579.54,6330.143
2021-02-19 00:00:00+00:00,51560.46,56399.99,50627.32,55988.58,9229.782
2021-02-20 00:00:00+00:00,56000.59,57553.81,54000.0,55936.04,5187.2505
2021-02-21 00:00:00+00:00,55919.75,58354.14,55537.99,57492.91,3562.9695
2021-02-22 00:00:00+00:00,57485.74,57564.19,47400.0,54173.65,17002.832
2021-02-23 00:00:00+00:00,54173.64,54196.58,44845.72,48887.93,17766.398
2021-02-24 00:00:00+00:00,48927.33,51459.51,47000.0,49754.0,8774.367
2021-02-25 00:00:00+00:00,49715.13,52079.16,46723.0,47088.58,7920.693
2021-02-26 00:00:00+00:00,47070.18,48476.62,44151.97,46314.83,8126.2275
2021-02-27 00:00:00+00:00,46324.15,48365.31,45050.0,46109.98,3071.5684
2021-02-28 00:00:00+00:00,46142.1,46659.88,43021.0,45240.96,6668.918
2021-03-01 00:00:00+00:00,45261.56,49831.52,45020.25,49629.33,8512.76
2021-03-02 00:00:00+00:00,49641.89,50250.0,47069.52,48516.35,4945.7886
2021-03-03 00:00:00+00:00,48438.0,52652.82,48168.45,50379.68,6151.4873
2021-03-04 00:00:00+00:00,50376.05,51817.54,47500.0,48360.5,5641.6123
2021-03-05 00:00:00+00:00,48353.09,49471.24,46294.0,48739.21,5219.247
2021-03-06 00:00:00+00:00,48774.67,49200.0,47082.29,48904.63,2141.0603
2021-03-07 00:00:00+00:00,48933.12,51477.53,48933.12,50967.3,2818.45
2021-03-08 00:00:00+00:00,50952.55,52427.8,49316.98,52427.8,4419.561
2021-03-09 00:00:00+00:00,52427.8,54939.26,51857.0,54929.02,5428.892
2021-03-10 00:00:00+00:00,54927.29,57402.89,53010.0,55852.29,6916.2783
2021-03-11 00:00:00+00:00,55918.09,58155.99,54269.0,57772.09,6640.488
2021-03-12 00:00:00+00:00,57847.92,58098.5,55011.0,57271.04,5232.3105
2021-03-13 00:00:00+00:00,57297.67,61781.83,56080.96,61165.19,6187.834
2021-03-14 00:00:00+00:00,61177.03,61700.0,58959.57,59016.39,3274.122
2021-03-15 00:00:00+00:00,58956.9,60595.13,54555.0,55644.37,7725.214
2021-03-16 00:00:00+00:00,55616.42,56950.0,53221.0,56908.34,7733.2266
2021-03-17 00:00:00+00:00,56928.38,58968.8,54124.0,58901.8,5840.077
2021-03-18 00:00:00+00:00,58939.73,60083.25,57000.0,57648.05,5516.464
2021-03-19 00:00:00+00:00,57648.01,59450.95,56279.34,58072.0,3523.4824
2021-03-20 00:00:00+00:00,58029.94,59957.0,57815.61,58138.39,2382.9456
2021-03-21 00:00:00+00:00,58072.87,58632.52,55500.0,57381.79,3628.7979
2021-03-22 00:00:00+00:00,57410.54,58461.78,53715.0,54070.92,6566.967
2021-03-23 00:00:00+00:00,54117.71,55866.44,52933.03,54361.57,4996.464
2021-03-24 00:00:00+00:00,54360.07,57207.33,51638.76,52287.52,6867.5645
2021-03-25 00:00:00+00:00,52281.77,53271.59,50360.0,51326.11,6682.617
2021-03-26 00:00:00+00:00,51292.65,55114.86,51263.38,55081.37,4874.251
2021-03-27 00:00:00+00:00,55081.26,56686.15,53948.35,55839.42,2609.9675
2021-03-28 00:00:00+00:00,55817.85,56573.04,54677.51,55790.92,2073.4492
2021-03-29 00:00:00+00:00,55790.28,58402.68,54892.42,57600.1,5360.426
2021-03-30 00:00:00+00:00,57623.66,59388.66,57011.0,58760.59,3392.3386
2021-03-31 00:00:00+00:00,58767.75,59816.17,56713.45,58782.58,4595.2524
2021-04-01 00:00:00+00:00,58789.96,59490.0,57935.42,58728.53,2786.5808
2021-04-02 00:00:00+00:00,58744.0,60103.04,58450.0,59003.6,2564.6
2021-04-03 00:00:00+00:00,58967.61,59801.39,56922.0,57064.42,1663.2683
2021-04-04 00:00:00+00:00,57064.13,58501.0,56466.25,58212.18,1440.6318
2021-04-05 00:00:00+00:00,58213.69,59280.0,56800.0,59125.0,2402.437
2021-04-06 00:00:00+00:00,59135.36,59473.9,57216.0,58018.3,2711.398
2021-04-07 00:00:00+00:00,58024.9,58668.0,55441.93,55932.83,5454.5767
2021-04-08 00:00:00+00:00,55912.38,58145.49,55680.4,58096.6,4586.807
2021-04-09 00:00:00+00:00,58066.18,58890.25,57657.43,58109.56,2660.6482
2021-04-10 00:00:00+00:00,58129.02,61222.22,57870.0,59766.93,3917.951
2021-04-11 00:00:00+00:00,59773.19,60679.0,59165.15,59979.26,1822.7205
2021-04-12 00:00:00+00:00,59972.26,61234.56,59361.11,59831.66,3707.4365
2021-04-13 00:00:00+00:00,59814.87,63769.0,59780.0,63564.48,5711.527
2021-04-14 00:00:00+00:00,63605.69,64895.22,61327.0,62986.09,6002.8936
2021-04-15 00:00:00+00:00,62954.2,63855.37,61998.9,63239.19,3433.4495
2021-04-16 00:00:00+00:00,63247.24,63580.4,60042.04,61436.24,5778.817
2021-04-17 00:00:00+00:00,61436.23,62596.48,59676.67,60032.29,3091.4836
2021-04-18 00:00:00+00:00,60048.82,60433.81,51541.16,56280.6,12869.859
2021-04-19 00:00:00+00:00,56260.83,57633.0,54252.88,55694.55,5791.2393
2021-04-20 00:00:00+00:00,55694.55,57119.0,53400.0,56503.19,5863.883
2021-04-21 00:00:00+00:00,56493.02,56850.0,53628.79,53806.24,4578.2573
2021-04-22 00:00:00+00:00,53823.48,55491.8,50450.01,51683.95,7838.9565
2021-04-23 00:00:00+00:00,51693.98,52131.34,47555.0,51176.65,11649.319
2021-04-24 00:00:00+00:00,51177.77,51227.38,48713.34,50118.94,3445.1365
2021-04-25 00:00:00+00:00,50126.34,50608.94,47004.2,49128.43,4167.4355
2021-04-26 00:00:00+00:00,49122.75,54404.78,48823.01,54073.41,6046.797
2021-04-27 00:00:00+00:00,54015.32,55519.37,53325.75,55091.39,4111.125
2021-04-28 00:00:00+00:00,55094.73,56500.0,53811.49,54901.97,4542.51
2021-04-29 00:00:00+00:00,54898.45,55239.33,52379.9,53593.97,4172.677
2021-04-30 00:00:00+00:00,53585.93,58008.0,53087.15,57775.27,4809.182
2021-05-01 00:00:00+00:00,57790.66,58549.0,57049.63,57851.91,2248.5554
2021-05-02 00:00:00+00:00,57893.01,57967.01,56064.51,56622.66,1887.0842
2021-05-03 00:00:00+00:00,56599.91,59000.0,56500.0,57222.37,3636.5173
2021-05-04 00:00:00+00:00,57227.64,57250.85,53080.69,53236.84,5747.194
2021-05-05 00:00:00+00:00,53221.75,57976.62,52924.5,57509.93,5504.558
2021-05-06 00:00:00+00:00,57517.08,58420.83,55283.0,56447.39,5144.2334
2021-05-07 00:00:00+00:00,56425.82,58743.85,55288.11,57381.73,4234.7095
2021-05-08 00:00:00+00:00,57371.02,59564.24,56977.5,58984.75,2928.9934
2021-05-09 00:00:00+00:00,58964.89,59300.62,56256.0,58305.24,2589.6257
2021-05-10 00:00:00+00:00,58336.16,59603.0,53500.0,55880.72,6589.4272
2021-05-11 00:00:00+00:00,55854.43,56972.33,54500.0,56763.7,4203.169
2021-05-12 00:00:00+00:00,56763.7,58021.26,48530.0,49386.56,6367.354
2021-05-13 00:00:00+00:00,49419.44,51420.72,45700.0,49694.96,9096.384
2021-05-14 00:00:00+00:00,49711.64,51572.0,48875.69,49880.43,4011.0818
2021-05-15 00:00:00+00:00,49883.89,50710.93,46448.53,46708.89,3613.9285
2021-05-16 00:00:00+00:00,46753.4,49800.0,43769.4,46444.75,5750.083
2021-05-17 00:00:00+00:00,46446.42,46648.5,42100.0,43593.39,12262.723
2021-05-18 00:00:00+00:00,43581.27,45872.05,42023.69,42877.75,6275.914
2021-05-19 00:00:00+00:00,42900.85,43601.63,30066.0,36780.43,32468.863
2021-05-20 00:00:00+00:00,36793.39,43000.0,35000.0,40640.9,14703.03
2021-05-21 00:00:00+00:00,40566.13,42297.89,33520.0,37335.16,13106.841
2021-05-22 00:00:00+00:00,37318.43,38887.99,35260.0,37500.54,5720.0054
2021-05-23 00:00:00+00:00,37474.34,38311.74,31107.46,34706.79,9376.292
2021-05-24 00:00:00+00:00,34735.35,39960.0,34426.21,38839.86,10213.184
2021-05-25 00:00:00+00:00,38848.36,40000.0,36486.85,38397.72,5765.347
2021-05-26 00:00:00+00:00,38385.87,40904.0,37859.74,39309.56,4205.613
2021-05-27 00:00:00+00:00,39299.46,40429.47,37212.9,38503.47,4113.438
2021-05-28 00:00:00+00:00,38578.5,38905.12,34710.23,35692.46,6167.0205
2021-05-29 00:00:00+00:00,35691.36,37348.01,33650.0,34632.08,4457.1675
2021-05-30 00:00:00+00:00,34644.09,36516.99,33425.0,35677.72,2979.7197
2021-05-31 00:00:00+00:00,35675.3,37540.96,34195.2,37341.41,4383.7925
2021-06-01 00:00:00+00:00,37279.89,37927.44,35699.98,36693.3,4348.7544
2021-06-02 00:00:00+00:00,36693.3,38256.3,35933.19,37589.36,4270.1035
2021-06-03 00:00:00+00:00,37585.12,39490.0,37176.06,39219.88,4058.9429
2021-06-04 00:00:00+00:00,39242.94,39277.36,35576.67,36887.32,5786.186
2021-06-05 00:00:00+00:00,36851.58,37927.93,34849.65,35532.14,4106.3486
2021-06-06 00:00:00+00:00,35532.59,36510.58,35250.0,35808.85,2526.7336
2021-06-07 00:00:00+00:00,35810.69,36808.3,33321.09,33582.62,4913.04
2021-06-08 00:00:00+00:00,33567.51,34085.61,31025.0,33411.69,9044.648
2021-06-09 00:00:00+00:00,33413.19,37556.25,32423.72,37400.0,8539.587
2021-06-10 00:00:00+00:00,37414.64,38446.24,35824.69,36707.54,5761.725
2021-06-11 00:00:00+00:00,36724.97,37680.65,35958.49,37341.11,3741.2305
2021-06-12 00:00:00+00:00,37338.91,37445.55,34630.0,35542.76,3727.9524
2021-06-13 00:00:00+00:00,35563.66,39386.43,34783.9,39013.76,3601.9177
2021-06-14 00:00:00+00:00,39035.52,41050.0,38758.4,40532.79,6281.281
2021-06-15 00:00:00+00:00,40544.19,41341.57,39526.47,40171.47,4078.802
2021-06-16 00:00:00+00:00,40166.93,40506.59,38095.41,38353.99,4008.513
2021-06-17 00:00:00+00:00,38361.38,39553.05,37350.0,38097.68,3569.2527
2021-06-18 00:00:00+00:00,38110.25,38208.68,35143.68,35840.0,4240.405
2021-06-19 00:00:00+00:00,35849.18,36440.0,34718.21,35507.06,3129.3347
2021-06-20 00:00:00+00:00,35494.7,36125.0,33337.0,35589.77,3958.1182
2021-06-21 00:00:00+00:00,35598.66,35763.8,31238.69,31634.16,8580.0625
2021-06-22 00:00:00+00:00,31628.83,33315.85,28600.0,32545.26,9778.517
2021-06-23 00:00:00+00:00,32547.57,35000.0,31670.89,33652.28,5855.5815
2021-06-24 00:00:00+00:00,33693.99,35289.0,32314.37,34649.32,4725.827
2021-06-25 00:00:00+00:00,34652.68,35517.22,31271.02,31597.75,5099.2637
2021-06-26 00:00:00+00:00,31595.95,32714.46,30082.79,32269.38,3300.1602
2021-06-27 00:00:00+00:00,32293.98,34772.94,32015.82,34699.5,3260.5654
2021-06-28 00:00:00+00:00,34716.02,35357.13,33878.23,34487.11,3369.9937
2021-06-29 00:00:00+00:00,34494.42,36623.79,34240.0,35907.93,3179.5078
2021-06-30 00:00:00+00:00,35900.05,36099.82,34049.36,35037.23,3381.0454
2021-07-01 00:00:00+00:00,35059.71,35071.34,32700.88,33564.21,3118.7632
2021-07-02 00:00:00+00:00,33537.11,33981.51,32700.05,33811.56,2086.8389
2021-07-03 00:00:00+00:00,33810.46,34959.72,33333.1,34688.3,1244.497
2021-07-04 00:00:00+00:00,34672.08,35960.0,34404.29,35289.21,1204.0037
2021-07-05 00:00:00+00:00,35255.0,35258.7,33143.0,33704.21,2254.3535
2021-07-06 00:00:00+00:00,33730.76,35100.49,33510.58,34244.09,2386.5051
2021-07-07 00:00:00+00:00,34231.95,35059.02,33800.0,33882.47,1540.0425
2021-07-08 00:00:00+00:00,33858.33,33943.02,32101.0,32898.79,2945.855
2021-07-09 00:00:00+00:00,32892.94,34115.44,32285.73,33826.43,1636.5751
2021-07-10 00:00:00+00:00,33830.73,34261.04,33014.21,33517.6,1442.4248
2021-07-11 00:00:00+00:00,33521.48,34635.82,33335.49,34258.53,1635.0177
2021-07-12 00:00:00+00:00,34266.84,34677.0,32660.0,33105.0,1879.5374
2021-07-13 00:00:00+00:00,33091.53,33340.0,32190.0,32728.0,1870.5741
2021-07-14 00:00:00+00:00,32737.56,33111.72,31589.35,32823.55,2753.0981
2021-07-15 00:00:00+00:00,32818.68,33179.0,31121.57,31848.65,2470.2131
2021-07-16 00:00:00+00:00,31885.7,32264.53,31012.93,31388.17,1912.4686
2021-07-17 00:00:00+00:00,31376.3,31950.0,31176.66,31529.68,1550.072
2021-07-18 00:00:00+00:00,31509.33,32440.98,31100.0,31776.65,1256.546
2021-07-19 00:00:00+00:00,31794.49,31881.71,30400.0,30829.29,2506.2773
2021-07-20 00:00:00+00:00,30822.08,31068.62,29296.39,29786.58,3413.242
2021-07-21 00:00:00+00:00,29792.99,32875.42,29500.0,32138.45,4842.164
2021-07-22 00:00:00+00:00,32115.82,32609.83,31703.15,32300.88,2392.4695
2021-07-23 00:00:00+00:00,32306.98,33684.17,32000.0,33684.17,1976.3843
2021-07-24 00:00:00+00:00,33685.0,34534.32,33419.31,34301.78,1440.4663
2021-07-25 00:00:00+00:00,34301.86,35448.97,33874.03,35428.28,2063.4941
2021-07-26 00:00:00+00:00,35438.93,40581.3,35282.7,37291.24,8840.398
2021-07-27 00:00:00+00:00,37271.44,39539.5,36386.19,39475.41,5896.667
2021-07-28 00:00:00+00:00,39446.94,40927.53,38786.8,40036.32,3943.478
2021-07-29 00:00:00+00:00,40024.8,40662.8,39239.95,40037.51,2306.0383
2021-07-30 00:00:00+00:00,40045.21,42335.5,38331.37,42234.89,3651.7158
2021-07-31 00:00:00+00:00,42236.72,42411.32,41007.51,41490.13,1507.8682
2021-08-01 00:00:00+00:00,41489.16,42614.85,39424.27,39839.0,2042.0171
2021-08-02 00:00:00+00:00,39875.2,40459.31,38687.62,39165.55,2407.9653
2021-08-03 00:00:00+00:00,39157.52,39792.83,37639.0,38177.07,3279.645
2021-08-04 00:00:00+00:00,38173.75,39973.94,37481.0,39741.12,4080.8354
